,800cm,810cm,820cm,830cm,840cm,850cm,860cm,870cm,880cm,890cm,900cm,910cm,920cm,930cm,940cm,950cm,960cm,970cm,980cm,990cm,1000cm,1010cm,1020cm,1030cm,1040cm,1050cm,1060cm,1070cm,1080cm,1090cm,1100cm,1110cm,1120cm,1130cm,1140cm,1150cm,1160cm,1170cm,1180cm,1190cm,1200cm,1210cm,1220cm,1230cm,1240cm,1250cm,1260cm,1270cm,1280cm,1290cm,1300cm,1310cm,1320cm,1330cm,1340cm,1350cm,1360cm,1370cm,1380cm,1390cm,1400cm,1410cm,1420cm,1430cm,1440cm,1450cm,1460cm,1470cm,1480cm,1490cm,1500cm,1510cm,1520cm,1530cm,1540cm,1550cm,1560cm,1570cm,1580cm,1590cm,1600cm,1610cm,1620cm,1630cm,1640cm,1650cm,1660cm,1670cm,1680cm,1690cm,1700cm,1710cm,1720cm,1730cm,1740cm,1750cm,1760cm,1770cm,1780cm,1790cm,1800cm
vcdConf1001,-0.004076954790050188,-0.001489169239182114,-0.0005950429701277852,-0.0005449162341646518,-0.001381976341827901,-7.358149859685682e-05,0.00048242775902139923,0.002871935550189364,0.004274650541797775,0.0015624158525171835,0.00027679685625199004,-0.000136356742295709,-0.001057966416714259,-0.004196683772344001,6.520832244789322e-05,0.00045596506268615847,0.0007502147372454949,7.136401521521604e-05,0.00024601078752944304,0.0016369321542395745,0.0006747554284501825,-4.155318498828645e-05,-0.00041677862858018993,-0.0021161836253893295,-0.0022308238209741427,-0.0007235662862887687,-0.0007809194824129929,-0.001763987440292595,-0.008906200424028982,-0.007437269074898766,0.0006903237136033757,0.0004885381575074232,0.0004260765746859937,0.006083130857900042,0.000930438673265435,-0.0009862585973797495,-0.000645630382860821,-0.0018605808660939849,-0.010535349746440572,-0.004812480657077781,-0.0008016063738287278,-0.00048674914602378836,-0.0017899220740795548,0.002468658656884969,-0.0005902161297532317,-0.011973761169618884,-0.0036373312419941866,-0.008586998216196677,-0.008049895571641517,-0.0126918737517792,-0.008277396920589276,-0.005528681199599521,-0.013761220502077651,-8.180949838236866e-05,-0.002824634641093628,-0.0018463826405541344,-0.004448569855947392,0.0002383255739238133,0.00550413790660006,0.005587305298181022,0.01146355315773617,0.0005318421207325687,-0.00463910796362755,0.0031649236705799237,0.004671849271985271,0.0038728346037527977,0.0008748968487825673,0.0002969112658747377,0.00011418294926063312,-8.387747602106478e-05,-0.0004161840697273555,-0.0017054788417219227,-0.014709047487830296,0.0026581853849730504,0.012092215573936423,0.0022397258918315007,0.00023317857742307006,-0.0002537287078758792,1.9596581071933866e-05,2.1904725883138515e-05,1.4468792983035294e-05,4.3809724667558945e-05,0.0003765710961486352,0.0033067289700148407,-0.009370473919235185,-0.0016196295421497093,-0.0003551767878375885,4.117805837694027e-05,0.0010066878473670047,0.0012967637753548973,0.00021968964916288435,6.92119457465712e-05,2.9793038320093373e-05,1.594324145659463e-05,1.0774649388402707e-05,9.563600260072552e-06,1.0926681561935465e-05,1.4942183584025266e-05,2.31387867361562e-05,4.032117841071216e-05,8.327531946024007e-05
irConf1002,23.25440780531973,16.811828378249427,60.54496996121314,32.137310895854675,21.837309309937496,10.826808771938927,15.959833943192045,61.73807554322754,71.06229946821018,22.91527985673818,9.340023682383322,9.094060073109363,25.876299480787047,10.191187804315636,8.921843133445234,9.53196114970168,5.724526716527112,7.511504212034984,22.040624592700624,8.616690881466894,6.6243282609144964,9.36976234466874,25.10675778924601,64.81203269790944,29.346905417586843,17.991015339398814,32.313698669060734,152.11095220357012,90.54709902867587,52.952516724639864,44.004799154452336,21.553771604424714,19.588762140423807,44.833258864829226,151.49677707630997,65.40325566345636,111.35456636057027,43.98002450516447,20.318622354822004,20.425086089161375,42.337884266646334,103.30824693767458,75.91656398267136,223.36778467445546,91.39760032540407,94.0665440126634,284.10518797610223,428.3738551494703,191.7682682543907,64.63506676802625,70.79793261011501,90.33342394842691,265.2799170648416,204.2136140156249,102.30705279818552,119.66495350299653,83.58619543180211,197.30803881949214,222.4604124262637,85.8442888226385,67.25885982005346,56.91959097637084,46.4615337426096,44.67928501716094,46.816034519854924,40.02582061256003,15.121062359507905,16.24932713717237,17.607820093720747,15.157618516318445,14.029927249008185,26.83415705955711,60.598791402603396,62.28431263459796,57.45276449338278,62.624974975999784,263.67411074645327,232.2313309614356,53.095516169876454,26.38339788501302,21.52993613557405,27.919580618530283,66.22576574629413,345.14624794532614,127.0215891749343,39.456411781189594,22.501608635845365,26.64705852091091,92.05145153481794,83.31941496015301,21.05866635934479,11.12765445283996,8.199614307881172,7.217766172476739,7.14122884028976,7.7376640847364095,9.092410078326413,11.595816135372562,16.232251381097903,25.63238504307012,48.50237958726162
vcdConf1002,0.0018447492667457046,0.00034448026354148446,5.280419581878017e-05,-0.0013835900684789418,-0.0014576476751258663,-0.00010089559780544988,0.0002943759415087776,0.0013434721479058033,0.004440699262913225,0.0017201098049758328,0.0005709511090121225,0.0007169531421655366,0.002959138593545056,-0.0002092418189911619,0.001394454533462006,0.0001710612038105374,6.40056693353849e-05,0.000419456188452212,0.0032944570253025545,0.0006557229087104446,-0.00011610858264684143,-0.0007384235755400275,-0.003260213086047394,-0.010008519249010878,-0.003951837925498138,-0.000676569421783997,0.0003176945872377959,0.003092473480139656,0.0025281761845646353,0.0057204455320590064,0.004077755322250357,0.0014957569671876893,0.001719629792341393,0.006098764008130735,0.02821220490389632,-0.00281603057542237,-0.017444206312051246,-0.0057182667586908155,-0.0012163644407210857,0.00010516144062343466,0.005357378992061949,0.0003373010276087019,-0.009975289380496572,-0.03721310379056255,-0.004687912196631575,0.003021643687789632,0.020289086788958025,0.00023332349866629835,-0.0010370895418801342,-0.0016614702890064273,-0.008111670695280324,-0.008219872931219145,-0.005694010680960418,0.004560494139742077,-0.001457803610815668,-0.01796415866795257,-0.006154018086477319,-0.005905075430951878,-0.001650671067872194,0.002611855206910705,0.006650520236922595,0.004372205878895908,0.0018958868818611519,0.0005938967697355014,0.0003385288049297639,0.0036266310465863467,0.0007422542961513004,0.0004896727741981153,0.00030387986010903993,0.00012215420024220457,0.0005701522053074976,0.003602691957798007,0.007066263232881413,0.0020400912086296526,0.002431894729367689,0.0010355049738101263,0.002400620914242836,0.0020142478895196687,0.0004006245742861163,8.620770705710892e-05,-9.651948711411264e-05,-0.00037356553830980105,-0.0012983763397658365,-0.007385214968635411,-0.005373857497499768,-0.00140654749260365,-0.00028900612281573096,0.00024316386083126206,0.00222324996726598,0.002065436432002703,0.00038745634119944787,0.0001377211307611693,6.883766571862952e-05,4.388559612684991e-05,3.460138878174817e-05,3.2932748005604934e-05,3.6657872602439644e-05,4.635959339468563e-05,6.575073026047283e-05,0.0001058541309739156,0.00020385238702270864
irConf1003,7.476327787368584,19.371659706554514,47.60673984944154,33.877639564742,22.751880104655598,9.811522191197636,13.217834918471096,52.43562579468557,45.293967389578036,11.750659501835338,9.187416876803793,20.919559275166254,11.011991393038668,12.494061691530414,26.026752111063253,10.739393327467813,8.378087431947906,9.92238643853252,26.872975454580413,8.42066119924886,6.311648506476978,8.066950950719983,16.612409691543206,61.674799559775344,71.18224213804011,19.957665653541703,17.787964123539506,35.38096213712612,173.9888327930167,91.28792888338032,40.60551502466583,29.046638552889252,31.82250703851084,48.34361481888834,111.22095394828287,50.69967703154264,27.18044749318706,60.83353912792632,69.96622835088807,31.403665102968468,46.029902025870285,127.39148605369391,134.2929468047131,43.92170153272949,53.6860612413515,82.45755093862003,128.34178579633885,631.7140388723333,209.20399208965912,71.39793655581816,64.3771141807189,177.71777602547385,238.51343055318455,232.9020783791373,173.56283324914506,230.24924605603474,87.2890935502722,178.33393527667684,227.724099284136,109.15667229745242,47.53956505118786,44.05202507279983,52.87105703585501,51.98376397472724,45.932142579207294,22.14016956417248,36.98289606425426,19.018818959665857,18.72926520177612,20.73499426814485,18.139999503387283,20.248400003606175,33.61767039123434,28.64973153197925,40.80790218552664,64.12619052580413,267.20284514116213,245.18698960240508,55.35637628933506,27.441326927191252,22.584069215165076,29.619528980837632,70.16071242330631,370.5656997309878,141.97876953412975,43.74126393611695,24.130666270095343,27.572830656127767,93.071298026643,84.08028148540687,21.38446340802892,11.336479751740553,8.348174858894556,7.326937846631583,7.221377141284966,7.794614935692754,9.129833471918294,11.617232166810348,16.245660968736573,25.66904386992468,48.723396728991226
vcdConf1003,-0.0007303498765778882,-0.004474444584170551,0.0004879875517598162,0.002269905654682897,0.0022791038376043715,0.00033480945173259804,-0.00014341855493736177,-0.0018143695172682453,-0.0004612957463708878,0.0002872836446449519,0.0015808007507225185,0.0078006989837718825,0.0014035967352858368,-0.0009074487336705443,-0.005505390455828413,-0.0020035235971909847,0.0008240282160520303,0.0004628370491739005,-0.00037161467285187533,-0.0001552672666733841,-0.00022530867876310268,-0.0005296844849701607,-0.0018748322906211906,-0.009168461244550894,-0.007179945487261263,-0.0007416985458918376,0.0009244447014057016,0.003895606866784987,0.023534988130898143,0.011467575200634787,0.0016148021261922407,-0.0007018658003867112,-0.002760552124620875,-0.002008935511467638,0.0110771668276285,-0.002781858570090066,0.0006288336848991106,0.005214385747597721,0.006412492922831786,0.003193614839300247,0.0041874589675403185,0.003403814914893755,0.007874387724783502,0.0007901367322792826,-0.0030962909271017107,-0.0118008143415826,-7.90068678878767e-05,0.024295797397454588,0.007680680529650545,0.0020794896331380475,0.0011258139151686763,0.000111856621040425,0.008540882388902988,0.01714110823382176,0.0045203730643736,-0.009434275732619424,-0.008383799488476059,-0.0015270470330427648,-0.003778815976835556,-0.008529730780338559,-0.0040770623735251945,-0.0034689693015220826,-0.007098391023904264,-0.005609505245674645,-0.0003581559942899209,0.0011025498697750816,0.004868403944753057,0.0006295822707308763,0.0007905993136380268,0.00303435292029928,0.0038634775310198545,0.0041841979215074074,0.009270009674760129,0.0013746933653468907,0.00039057727564244016,-0.001273761698157915,0.006499626810795489,0.006237419072593061,0.0013549806786861249,0.0006418057584054994,0.00050423835953785,0.000633395740712162,0.0014168082418518455,0.006955523706028146,0.00651206061178378,0.002004590801903904,0.0005603403108970147,0.00011762246850701948,-0.0008130075969195974,-0.0007870870942515136,-9.453892130478602e-05,-4.758466248864303e-06,1.2058888993122078e-05,1.2466913527840414e-05,7.261262731667166e-06,-1.193144183365164e-06,-1.3198334031804252e-05,-3.0994102155972377e-05,-6.022098398468805e-05,-0.00011584961967854218,-0.00024748499021797713
irConf1004,151.53281062424972,32.35666142904801,19.14237045491145,46.35469305192303,24.180701978177925,14.129646774225204,9.69597447056774,18.430303117054073,63.93059092432183,25.167451119498807,8.722236371848265,6.13478973187355,6.555308136115807,10.857918025409894,30.65030738233828,107.56906702897079,29.91600506444468,15.398563759729123,15.221038472475671,8.670843682749837,5.045890225121232,4.510235574047163,4.790958117387452,6.189055785700449,7.188958365860791,9.866931769964339,16.94941710790258,42.76392767121089,200.96489578928643,192.36821513691845,153.76279718371754,47.273072844460145,34.07326177239076,83.81597206310443,80.84439024899265,50.28782623164993,40.12463337449455,90.24479111190159,42.404963442931006,23.423385094417966,36.36949543592009,95.59417073936932,109.47281261673126,37.78380844789081,53.92778600630879,158.08768352695796,112.50274792136598,40.856155459771095,43.60527254898453,102.3633197504033,519.0282462248572,151.82725524362502,111.61537488614698,214.80522065355086,155.12919535474796,104.3870400393964,66.577013445753,198.85947761511216,222.90701758622384,178.95700860182106,94.22788904570187,42.34897005316393,66.46195759372262,86.17509849181734,73.39493616600294,25.84396434927836,42.43487759431967,31.186763974453438,22.21054653047669,20.11152372165298,44.47045959304042,27.82824096701402,47.02630864615809,47.59076342450646,69.99589480727393,48.14770712937511,138.20753958008913,400.9771496860333,74.97252482094781,31.680043187205893,24.59982136111505,32.715070013052284,86.51823406344363,391.8983798802442,112.82712623596777,34.559559741772546,21.645842939580522,26.19897761192544,86.97731813633246,99.0542246050233,23.392561117290093,11.888223445371855,8.59390525996813,7.494379880173538,7.390130217087448,8.017263048958096,9.473117080327343,12.20719923138585,17.380382003104728,28.219838365319056,56.12581034040435
vcdConf1004,-0.008348457800137139,-0.0014768199791700821,-0.00033086481888352115,0.0011003556171518623,0.0003974708031245913,-0.0017544567127908265,-0.0004211296845365455,-0.0007192110492589172,0.0032240670215669363,0.0014632432859491176,0.00038166533441388016,0.0002516556454476596,0.0003536641793506059,0.001055203403069257,0.003104227644417675,0.005342824431700839,6.449219648713249e-05,-0.0037348969434186133,-0.0005145924637675313,-8.755926372955685e-05,3.3898008722599675e-05,9.05977588308146e-05,0.0001545820064910093,0.00034571744491286387,0.0003699729854496065,0.0005476282575284872,0.0011594389654000607,0.003820023923477707,0.022245492873635427,0.0028997989305433913,-0.008302796685942644,0.0012326374515096727,0.000498988631940774,0.0008131901195120288,0.0032769182829451965,0.0017543081597204972,0.0010397147324362334,0.0016693922739022394,0.0011762328567123336,0.0019302309229485863,0.005855328442691203,0.011454980614273913,-0.0014175258580692354,0.0025847876060586055,0.009007225496266888,0.042151885975782684,0.02416611019121116,0.0025180787000722033,-0.004633972282443075,-0.021345381754943753,-0.12863296819409906,-0.030601387913224507,-0.003266884744742602,0.020688385125517524,0.008322145672175135,-0.00568109622079332,0.000467377427715025,0.01252992436487415,-0.004750707368583728,-0.016004487362718527,0.00834710406573937,0.0002764373324790446,-0.002478289462960123,-0.01356867894024316,-0.0023647336633142962,0.00019247829111383776,0.00540374916312016,0.0036809916961455533,-1.0177386029640263e-05,-0.0011939111571597732,-0.006148009941782096,-0.0035450702760604475,-0.0050352502747746854,0.002487774584978775,0.002095680554179197,0.0009376050859794532,0.0004892158927548639,0.0012590207173295948,2.3584627441450795e-05,-0.0002522624157541135,-0.0005127829023160033,-0.0010696157372707233,-0.0031422809776809647,-0.014140291166201547,-0.017813864272308938,-0.0032778430027446837,-0.001042084783134444,-0.00029846275412985594,0.0009771851212812385,0.0013148681759364998,0.00014747073219117617,7.212795457818199e-06,-1.5110822320303073e-05,-1.2381655557940649e-05,-1.2797542754680086e-06,1.5063443070417272e-05,3.7891509892011866e-05,7.206903271061163e-05,0.0001295475760642908,0.0002429360717658021,0.000526752473033209
irConf1005,33.996754181103,22.580750663233328,13.79315662619471,34.57459095494932,56.25641034048051,16.998506783145345,24.45963557788593,81.22765570814187,41.665745418131856,11.157340770457013,5.791004073821455,4.364356064402721,4.553056707684432,9.547293818562895,12.871777482698347,11.166145794232564,10.254497291983377,32.44075367807557,12.282714543314306,5.272395977970771,4.22874146105651,4.617119212740799,7.976245181516691,14.819370719756124,7.417593962322357,7.869867160412336,11.244538940397971,20.712814144667227,60.69167412840248,294.78961592255365,87.42187316690806,80.44529646546648,43.09101482030311,31.7393221604888,78.12922922239198,58.458624086597204,199.984964261691,58.9896249065917,28.10322099336623,33.78324559536896,96.30316500504274,280.9576000144033,66.35040154331377,33.513797952236324,43.41072187939775,97.67270011966265,142.7836581963101,55.99659002958792,42.11847571744917,65.02625538900655,176.89264738545276,972.5191729765615,306.1697489520922,183.4664280704153,77.10248017820895,59.1281658930844,65.86196557398682,217.1974724064236,258.459231438501,85.71264443260871,35.47528912226145,42.40836741538881,62.398306251642786,34.214070129024506,49.7341021609129,59.72887971804537,25.344039165783496,22.83117722998883,25.48374488292477,30.488208677907423,51.533732687072096,81.73833421339921,233.62629480442902,102.36153059244721,61.115222296289026,42.513605146911175,98.77842699450999,422.9605502679832,87.64914301161627,34.09616387889071,25.63597679131005,32.95198417175264,81.49931329243105,408.71443477377227,133.5089677603264,42.02371992517071,24.06500667447948,26.952438003129224,78.10311400601158,141.90439244334237,29.79954470463993,13.91861509866667,9.593246129556064,8.09850061517916,7.789595961461939,8.279690212052834,9.612357723615876,12.189752269859765,17.08211091685752,27.234993129399253,52.77100020421624
vcdConf1005,0.0007186025199023064,-0.0015257308122491539,-0.00041662685340838846,-0.000777179724108306,0.002693763136840277,0.00021001040288785576,-0.0005713551521683285,-0.0025811779552273838,-0.0023456431036331807,-0.0007037884237529972,-0.00024079357860198013,-0.00014237354648743948,-8.625263820845515e-05,0.00029497976207020453,-0.00018374149511302676,-0.0037916488019589314,-0.0022143684066940465,-0.004277192392596077,-0.0014075934317019827,-0.0003560178283309337,-0.00010157330379550908,7.593594164697305e-05,0.0006095112382670798,0.0014512717624763495,0.0002995085893934839,0.00023912628537650253,0.00036189899178079127,0.0007894788116940374,0.0027619283903706194,0.014724778710203296,0.0020314926529367765,-0.00017677318867397602,-0.00040159313238943297,-0.0017311741428777448,-0.006896040727982006,-0.0022072252829676863,-0.005501792201355319,-0.0008026050300543086,-0.0006432358561813056,-0.0017982481052636762,-0.010192989172880557,0.005143896600601649,0.0030581750135900997,0.0006476468132981077,4.566560390002528e-06,0.0076173270494511065,0.0049842684116050365,-0.0012269093324546766,0.00036936941249096254,0.000917598609789451,0.0028725917706845664,0.017352205017009348,0.0011377475912656965,-0.007939490989759459,0.0009268143167708639,0.0022592764488851306,0.0023020248239054783,0.0068750446254917975,-0.007086446114819527,-0.002775175565469482,5.310444934459279e-05,0.002592961796422529,0.0037167909485156586,0.0016290012902350464,0.002302150618753553,0.015187498941165712,0.005375321991384954,0.0008608504043311548,0.00022601412452605475,0.00047539023400167244,-0.004176531653803815,-0.006237469116641506,0.011979291904091936,0.0029139237631345127,-0.001900570975278164,-0.0002474329804018217,-0.0004533998528087405,-0.002261974893825625,-0.000394035840145499,-9.045170016218704e-05,-2.281077513696836e-05,-6.90318891392207e-06,-9.564824894927061e-05,-0.001028378288489474,0.004180226343873396,0.0010034022540519258,0.00013761053882942417,-0.00021436158606299744,-0.0013787186385103216,-0.002744944141382399,-0.00046996570325196895,-0.00015958513335027582,-7.815420582779454e-05,-4.8178523411208864e-05,-3.599286189205555e-05,-3.2243666614020314e-05,-3.420152243202849e-05,-4.2130282769213316e-05,-5.9433542427640014e-05,-9.679912546647452e-05,-0.00019184034378869855
irConf1006,14.394066395109125,12.933383643069885,26.438518309840145,120.12531106858526,100.9696172808298,119.99001228954558,104.93483560557587,29.72325839964761,18.629890155110992,42.623797139902756,27.78467754448276,22.872047998372487,28.83941625146132,17.42326053951218,12.422593134141069,8.204204171365788,5.976910256014956,9.81706807474816,7.3832353434584945,16.288829549062587,17.400029587768724,7.520821185612583,7.3198076386301425,10.218008622750569,17.909453190350547,27.67516101404296,98.7361189587404,198.6785501997307,79.07492305552715,109.23531261349636,134.80831636116233,216.6411970727161,72.73963037705317,54.13584283120224,50.773172241837216,17.812293743226792,13.299907143004921,15.562918962733526,38.23449422039217,38.71794928287564,78.58400898055658,92.86652500339413,141.7194688165236,110.14523308782728,155.75333129053195,398.5475702334495,131.5250805937023,48.77797790656495,67.67980238417121,91.01272948975368,31.414296662838773,36.984181500437494,130.67074037947822,129.7393305016678,45.927852291212005,41.769944191763074,90.857786728628,180.46618882246207,190.88543231169282,68.10546894209365,100.5388134240021,36.33342962357141,63.72298591517039,59.02870847593626,64.04811543770307,29.29766127241564,70.78422979776927,24.36723189263176,16.9706806013391,20.610225836609573,27.30736904821876,35.384553334617245,44.55242965460236,63.98644520445502,69.96630995505062,99.00630963955452,269.1608477452591,116.73281801653853,33.2665688766155,18.87003970479748,16.61877037077594,22.108269967410962,50.028642292567866,259.0695425905296,137.29193167819002,35.43696798715831,19.392478446531022,26.83167197367053,51.25384149091304,13.219417402085808,7.547559844701566,5.960295842835996,5.4526469547653535,5.46534852726076,5.8774456146114575,6.729215441622078,8.198834343028473,10.692530478467972,15.136046600680174,23.916750050147566,44.695629428424546
vcdConf1006,0.0004845744265496402,9.946559199675203e-05,-0.00012084066998742981,-0.0017322487475753814,0.0016036687103408108,0.001545794559224452,0.005019663810667965,0.00039162393711894626,-0.00015935994694131586,-0.0019119816507977329,-0.0007640011722560707,0.001613699223223234,0.003060093810684217,0.0019819614859705615,-0.0015357941457202276,0.002349745678677849,0.0011816592699459467,0.0037458999502498697,9.669228865887801e-05,-0.0026186353392591,-0.002405199567732736,-0.000526815101773419,-0.0002954908879021908,-0.00029751312718541607,-0.00040907410022645164,-0.0011394476985844234,-0.0046769614615563,-0.009498356293500073,-0.002324062365147281,-0.002159049779635598,-0.004534422542769781,-0.003490032695856015,0.0018186478768254266,0.0006842062793697103,0.001463468082688233,-0.00010238029908510589,-0.0005342041576479373,-0.0013521511931643333,-0.006418071454684576,-0.004117293932056277,0.00048242776572274764,-0.02018900402370294,-0.006512096112479194,-0.006017899694875018,-0.00531885708448634,-0.002986410455885866,-0.0008558118002969918,0.0003418530449379722,0.003852124969809324,0.006401965418577448,0.0003763817541167,-0.0022018196571394373,-0.015173814167175772,0.00558810864905687,-0.0009139895266250744,-0.004695396193843197,-0.010671158441958706,-0.000663633645647124,0.00012010891858668736,0.0039201528364285546,-0.0020764202750790904,0.001535949897864252,0.010455110348646707,0.012443387304306794,-0.00016003307870922828,1.6295518163834078e-05,-0.0018425087282738528,1.2896373997694705e-05,0.00044440844738852003,0.0008899995164180297,0.002137358791628884,0.0009708932212537552,0.0047862905757124355,0.006070759277596489,0.004696726705979768,0.00427182713904845,-0.007974647357082525,-0.0033713254707853713,-0.0005979690487192717,-0.00013666803747938258,8.278526012960686e-06,5.274280472890055e-05,-0.0002162810448694876,-0.004506388763575642,0.020020603937941348,0.003789239194607624,0.0011561655842572867,0.001140191606382493,0.0020582117366489453,0.00045263670230184344,0.0001975303095470205,0.00011409817879756474,7.322337083498217e-05,4.832711067538376e-05,3.055115178523485e-05,1.5784582301010893e-05,1.3032390157630736e-06,-1.5758055735375513e-05,-4.014587389436983e-05,-8.28816879347328e-05,-0.00017833329829772176
irConf1007,26.417838156924372,28.761869391680907,23.246685887875923,34.840641600366844,59.41271467907307,16.748363426888915,15.014033534482074,50.11772852427465,56.07080515122625,17.443899645976007,10.457345741130952,26.64223999614404,12.809602574385982,7.0921351777851465,7.249043953855533,7.10944281050128,4.2085015141445385,3.8973900866727047,3.8903225367617873,5.630978716344319,16.931540047705795,17.6778066967469,6.938666338963634,6.966391345154782,7.248756023138695,9.300786872663064,15.203946531476,37.3225109197509,108.41955261607315,251.70770295854686,147.8565066806092,57.17532791851872,83.46687341816286,143.6005095210774,64.78767043821914,73.2035351205177,44.043656149197375,18.029751996418234,15.05484086828086,19.839540206467248,44.056910503966506,93.34605765158571,125.42925935179035,187.5797096875293,93.2776843711313,55.64565607607904,79.6698051381552,44.46518357910929,42.42400743713726,76.26521903034393,247.5607853170669,1016.9331743858577,284.1277839193901,161.4057907085974,71.24297306657665,65.71740734171152,76.80473152635521,188.56474745706475,296.8053689901032,73.67248418220333,36.06227229834444,55.618413544866534,40.72965210012809,51.1766284191298,47.199472004714444,46.96394464110185,17.69336126499055,15.997209710734156,18.79409312886756,17.06002284042737,21.836405532253085,35.23045244885913,70.11783552870732,156.41348133901496,91.04312728128751,49.27268637384272,112.58969094666601,426.808118174256,83.24092119860532,33.03524358545604,24.3910849024013,30.03820401442236,69.00100607919872,357.6474534860035,141.12133155328246,45.00378411545849,24.329397675897628,26.762562647728448,78.38793956282467,131.3791029011287,28.14610627446988,13.375811594880366,9.312858128811062,7.916369967156711,7.652999000978011,8.163689951915714,9.49780115001349,12.050108394158988,16.859293794097955,26.755815097546158,51.3236189910488
vcdConf1007,0.000399292619973362,0.002739402766977289,0.0017960545638367833,0.0017966020575905948,-0.002074160950438829,2.2266359528320733e-05,0.0007500879262452925,0.0034177256542124988,0.005570309920443166,0.002607336287892992,0.0014935709060067887,0.005537133129825346,0.0017970118039211899,-0.00037820991579548064,0.0020079217972600065,0.0010100713074123293,5.671259185692012e-05,-1.1715037935102326e-05,-3.7316070320426755e-05,-0.00019542410286887927,-0.0011036459308349264,-0.0011480236005430248,-0.0002376329556946232,-6.0683248491196e-06,-7.642556918905869e-05,-0.0001584518601759537,-0.00024780309270723105,-0.0003809161441493568,-0.0012108519194799696,-0.008647539422300371,-0.008142686872490942,-0.0006888201378644444,0.005038399761886135,0.010762555963930448,-0.003999773952298039,-0.01949214825119377,-0.011859258132780123,-0.002722756237998479,-0.0013417677013745626,-0.0014186753920959413,-0.00313726437033647,0.0003612898635402037,-0.01253476435831124,-0.017837537114905155,0.0030142138407294266,0.004038772524982057,0.019097727181619843,0.006033140477659018,0.0010633395857687301,-0.00028947275546744585,-0.002453254483378478,-0.011222990419254193,-0.012195705557496129,-0.0005149430789879936,-0.0017493293855617908,-0.0031002757095427466,-0.00283168105274532,0.0038748524004199618,0.020431897559798372,0.0032386452849871893,0.0013221779344815894,0.0014849013492072467,-0.0016126436204744064,-0.0003328202136175577,0.005131204307043218,0.012159565447657077,0.002783968264140618,0.001267554017629252,0.0008048912441845819,0.0004323307021843749,-0.000502537567549589,0.0056847057813504895,0.0021518624803126287,0.003726499967470451,0.0074839429132163345,0.001273551331059946,-9.833375407183855e-06,-0.002055184920749255,-0.00018754364187359936,8.281477456217647e-05,0.00019065456777193427,0.00039176915246496116,0.0012474553777856868,0.007799858704232208,-0.0023639430610033945,-0.0009408538108264978,-3.640013089953137e-05,0.00018099713395566797,0.0008288064428885734,0.0014579620004221893,0.00028156397533560766,0.00011460128714977261,6.69011335787339e-05,4.681971619169773e-05,3.650646151375987e-05,3.073914325908936e-05,2.767997954240907e-05,2.6811544498658992e-05,2.857346193529037e-05,3.510193011061756e-05,5.430482894485838e-05
