10x,10y,10z,12x,12y,12z,13x,13y,13z,30x,30y,30z,
-3.530028,-0.843618,0.761863,-3.918488,0.555475,0.783306,-4.805859,1.046335,-0.271855,-3.093368,1.145930,0.841660,
3.805893,0.054498,-0.958008,5.146066,-0.382296,-0.611426,5.961001,0.430232,0.294848,5.096391,-1.342727,-0.283750,
3.791755,0.035956,0.872345,4.242677,0.481909,-0.445744,5.644538,0.917848,-0.572753,3.643827,1.237718,-0.769249,
2.906499,-0.376550,-0.771166,2.770965,0.971828,-0.228768,4.014913,1.636168,0.185096,2.303458,1.563722,-0.911961,
-3.479086,-0.559436,0.901248,-3.594961,0.884359,0.793287,-4.474225,1.435133,-0.239081,-2.672048,1.303181,0.717699,
-3.536012,-0.350916,0.363035,-3.498990,0.810230,-0.518540,-4.524671,1.842011,-0.302760,-2.586477,1.251126,-0.432504,
-3.932350,0.456072,-0.333094,-4.046499,-0.943527,0.061975,-5.406961,-1.489048,0.185536,-3.538126,-1.519810,-0.603375,
3.099831,0.863179,-0.075027,4.296304,0.037524,0.074398,5.566354,0.757256,0.231493,4.380848,-0.604728,-0.711728,
3.854384,0.283965,0.661370,4.188057,-0.760718,-0.300126,5.604574,-1.144723,-0.397601,3.651573,-1.596599,-0.084017,
3.316133,-0.063830,-0.105015,4.689642,-0.018964,0.356262,5.455737,1.199978,0.082655,5.178275,-0.823355,-0.030801,
-3.092513,-0.687133,-0.653496,-4.299705,0.021903,-0.231520,-5.570102,-0.681982,-0.469344,-4.340030,0.923328,-0.700910,
-3.163234,-0.370847,0.330768,-3.951965,0.532341,-0.478671,-4.957275,1.327113,0.224149,-4.384518,0.006955,-1.236553,
-3.775854,0.798157,-0.238222,-3.598687,-0.534696,0.312935,-4.394444,-1.573546,-0.342340,-2.614607,-0.781250,0.241309,
3.177209,-0.385321,-0.316479,4.001289,0.464703,0.520045,4.937952,1.340963,-0.182358,4.507869,-0.127061,1.176419,
-3.354212,-0.399163,-0.570842,-4.698904,-0.292198,-0.012659,-5.448374,0.920794,-0.370367,-5.238551,-1.104103,-0.309233,
3.691619,0.321912,-0.225452,4.940308,-0.111644,0.370062,6.154492,0.478580,-0.190879,4.918915,0.052337,1.375488,
-3.615212,0.254324,1.168997,-4.519735,-0.753901,0.612695,-5.722870,-0.264498,-0.075514,-4.810958,-1.388619,1.349317,
-3.305592,0.275250,0.362752,-4.216830,0.516742,-0.751916,-5.562772,1.025291,-0.438345,-3.770690,1.159398,-1.404090,
-3.122916,0.250371,0.742861,-4.179952,0.002055,-0.214717,-5.257954,-0.885031,0.217947,-4.558967,0.893774,-0.528467,
-4.111562,-0.955682,-0.755186,-4.290264,0.471949,-0.946381,-4.411195,1.348652,0.225652,-3.578550,0.838453,-1.572285,
-3.630201,0.489792,0.642093,-3.918711,-0.146778,-0.632058,-4.657138,-1.413882,-0.593577,-4.430046,0.521847,-1.203344,
-3.671262,0.371044,0.139376,-4.956292,-0.278556,-0.029887,-6.116274,0.462998,0.462017,-5.097755,-0.513685,-1.011191,
3.953593,-0.767234,1.270220,4.323472,0.609534,0.997957,4.728746,0.994013,-0.360498,3.601256,1.243483,1.328368,
-3.250151,0.695408,-0.503654,-4.380882,0.047281,0.157435,-5.714082,0.553372,-0.191824,-4.269946,0.092919,1.169026,
-4.028766,-0.865382,-0.459328,-3.765563,0.514233,-0.850614,-3.958230,1.535824,0.188616,-4.339629,0.755741,-1.654700,
3.350776,-1.342724,-0.025397,4.286565,-0.598511,0.807873,5.354981,0.129059,0.107026,4.710836,-1.227641,1.485425,
3.228031,-0.910890,-0.233969,4.356205,-0.216149,0.384622,5.679696,-0.818012,0.157108,4.201116,-0.152985,1.387894,
-3.583110,-0.607885,-0.964979,-3.570056,0.376905,0.109101,-4.480449,1.514960,-0.037035,-2.615729,0.699541,0.255574,
-3.874791,0.327089,0.774159,-4.109762,-0.408634,-0.454801,-5.295440,-1.270448,-0.510940,-4.151415,0.272618,-1.210642,
-4.052869,-0.972966,0.185147,-3.956967,0.208498,-0.663219,-4.017002,1.509261,0.018266,-4.684021,0.178663,-1.373698,
-3.850148,0.346495,-0.969124,-4.178849,-0.989616,-0.475604,-5.442877,-1.155023,0.256013,-4.170967,-1.647345,-1.247901,
3.942626,0.871546,0.502004,4.245835,-0.276023,-0.335369,5.461327,-1.011730,0.028796,4.345605,0.045382,-1.297111,
-3.690281,-0.550845,0.549494,-3.475132,0.656800,-0.229496,-4.001484,1.877060,0.382816,-2.474919,0.767938,-0.376314,
-3.654816,-0.651756,0.961710,-4.757338,-0.028047,0.256525,-4.874240,1.427158,0.277793,-4.795640,-0.386538,-0.694718,
3.677827,-0.771235,-0.577062,4.580409,0.170732,0.055217,4.570290,1.562489,-0.385419,4.485565,0.103714,1.065803,
-2.848884,0.022387,0.963367,-4.102954,0.091876,0.233752,-5.074234,-0.949178,0.571849,-4.514059,1.002377,0.429758,
-3.236097,0.299514,-0.897295,-4.283722,0.100636,0.085810,-5.520370,0.842123,-0.159748,-4.491310,-0.897107,0.094593,
3.231782,0.607456,0.020485,3.964588,-0.126365,-1.014936,5.399808,-0.390031,-0.815502,3.843867,0.339567,-1.908398,
2.852012,-0.669727,-0.463082,4.071278,-0.025678,-0.022932,5.056503,-0.875869,0.642317,4.495037,0.457540,-0.812951,
3.553964,0.799785,0.510735,3.695257,-0.463060,-0.199388,4.722872,-1.364031,0.337055,2.798820,-0.942753,-0.147694,
-3.103059,0.517294,0.381155,-4.463476,0.479833,0.893694,-5.576558,0.474641,-0.055724,-4.564323,-0.273501,1.567893,
3.772839,0.806845,0.757109,4.007918,-0.297531,-0.151224,5.406192,-0.615366,-0.440766,3.531523,-1.121190,0.213357,
3.816197,0.823271,0.146845,3.639427,-0.478975,-0.468430,4.593054,-1.506196,-0.052118,2.688072,-0.804638,-0.312991,
-3.358964,0.774443,0.201431,-4.447062,0.037696,0.822112,-5.753317,0.064659,0.167190,-4.146188,-0.921592,0.984685,
3.253411,0.242994,-0.579409,4.584728,-0.262648,-0.873766,5.673370,0.024842,0.060298,4.545802,-1.255778,-1.084346,
3.656312,-1.142172,0.074653,5.013691,-0.822604,-0.339062,5.780180,0.094057,0.523987,5.526360,-1.694741,-0.421181,
3.744318,-0.543897,-0.511160,3.539708,0.614361,0.338589,4.254950,1.824430,-0.063115,2.544214,0.808600,0.419281,
-3.446199,-0.501636,-0.551782,-2.890454,0.756784,-0.088259,-3.880112,1.790917,0.218991,-2.335743,0.573001,0.744683,
-3.662350,-1.150928,-0.128512,-4.933255,-0.937730,0.546455,-5.864885,0.026250,-0.066448,-5.399579,-1.836394,0.619251,
-3.902238,-0.817417,0.477686,-4.190142,0.411090,-0.239604,-5.223131,1.270770,0.343944,-4.441983,0.196659,-1.203789,
3.541574,0.646909,0.988056,3.357256,-0.780053,0.787404,4.266754,-1.420748,-0.167008,2.394898,-0.944851,0.506587,
-3.604010,0.850760,-0.416130,-3.764352,-0.340413,0.403734,-4.884975,-1.213958,0.045317,-2.903096,-0.883454,0.359583,
-3.746211,0.821727,-0.636727,-3.599066,-0.621842,-0.700413,-4.298618,-1.390169,0.333209,-2.608633,-0.847407,-0.683824,
3.339224,0.189731,-0.515161,4.658023,0.288195,0.101963,5.357979,-0.977809,0.347492,5.256359,0.896380,-0.456896,
-3.589661,-0.543086,0.435852,-3.407287,0.749053,-0.209657,-4.227590,1.836246,0.338529,-2.428784,1.007197,-0.098744,
3.103411,-0.159756,0.612532,3.652983,1.168581,0.326631,5.103860,1.303391,0.110729,3.376867,1.812716,1.060707,
-3.648182,-0.547197,0.302762,-3.469007,0.693118,-0.436706,-4.376197,1.785854,-0.076001,-2.509763,1.011733,-0.306601,
-4.134264,-1.015542,-0.578956,-4.147591,0.427882,-0.809168,-4.888152,1.256663,0.154283,-4.539072,0.595212,-1.730021,
-3.867965,-1.067478,-0.713254,-3.654546,0.367082,-0.775840,-4.583120,1.258230,-0.089753,-2.685740,0.620950,-0.617193,
3.482985,-0.799812,1.068862,3.663109,0.616054,0.813924,4.505305,1.044904,-0.308564,2.755492,1.069673,0.759811,
3.467469,-0.618885,1.075154,3.346680,0.811211,0.866942,4.109441,1.448695,-0.212582,2.364405,1.059818,0.790035,
2.857522,0.086935,0.733342,2.780162,0.814129,-0.522731,2.821728,2.281078,-0.448800,3.550327,0.490036,-1.106252,
3.647485,-0.390143,-0.430841,3.453085,0.638299,0.576639,4.048726,1.951920,0.309086,2.455086,0.747676,0.734419,
-3.425741,-0.749918,0.620772,-4.442429,0.167054,0.138330,-4.004284,1.527280,-0.184058,-4.872232,-0.254363,-0.682215,
3.980564,-0.807668,1.202641,4.164948,0.602623,0.865669,5.149638,0.922479,-0.179290,4.436708,1.094060,1.710597,
-3.410691,-0.440356,-0.703289,-2.779585,0.815238,-0.346203,-3.650912,1.990083,-0.352126,-2.326070,0.722284,0.560306,
-3.237427,0.693283,-0.518662,-4.000201,-0.286815,0.238370,-5.163379,-0.842794,-0.464582,-3.375074,-1.055790,0.471125,
3.322945,-0.521347,-0.578875,4.101309,0.648596,-0.213859,3.362103,1.896584,-0.011677,4.620311,0.421271,0.631453,
-3.400555,-0.224363,-0.468733,-4.767368,-0.362505,-0.005725,-5.684326,0.716092,-0.370373,-4.749719,-0.479940,1.006494,
3.922448,-0.473878,-0.372772,3.310543,0.784363,-0.803295,2.849903,1.707524,0.244556,3.936602,1.280646,-1.431066,
-3.076467,-0.187684,-0.541952,-2.877032,0.735981,0.562651,-3.174164,2.152836,0.309110,-3.456044,0.410085,1.335503,
-3.119633,0.288501,0.765661,-4.176318,0.061000,-0.202242,-5.152496,-0.971010,0.145004,-4.652113,0.943606,-0.380109,
2.882244,0.099892,0.730081,2.801285,0.819027,-0.534145,2.802398,2.287980,-0.454162,3.600263,0.528649,-1.095628,
-3.055389,-0.744038,0.640593,-4.232761,-0.062679,0.138119,-5.468012,-0.845530,0.165466,-4.355479,0.772022,0.709737,
-4.013471,-0.910097,-0.326591,-4.044235,0.422881,0.253061,-5.322171,1.123418,0.119213,-3.833576,0.311227,1.243669,
-3.267846,-0.007917,-0.549899,-4.696689,-0.073369,-0.314072,-5.422813,1.192794,-0.395185,-4.848771,-0.506734,0.595762,
-3.454853,-0.511507,1.032750,-4.564700,-1.064743,0.282279,-5.799922,-0.292171,0.184118,-4.238617,-1.358763,-0.635399,
-4.210207,-0.979009,-0.325836,-4.561391,0.191723,0.459557,-4.205052,1.504512,-0.080486,-4.174296,0.071228,1.393065,
-3.370888,0.405473,-0.795708,-4.791152,0.155784,-0.657219,-5.231138,-1.155203,-0.191275,-5.220808,0.906298,-0.121988,
-3.472486,-0.268392,1.152052,-4.216203,0.931878,0.799008,-5.135751,0.838786,-0.343909,-4.743939,1.244007,1.611876,
-3.909321,-1.017403,-0.041390,-3.672933,0.198479,0.738358,-3.358698,1.429612,-0.002327,-4.458593,0.375349,1.357854,
-2.804046,0.365240,1.340454,-4.142170,0.108301,0.837316,-4.322910,-1.078728,-0.003288,-4.481611,0.943344,0.365972,
-3.209359,-0.121284,-0.720006,-4.629080,-0.069358,-0.384566,-5.241274,1.267034,-0.386431,-5.139065,-0.658853,-1.040907,
3.102882,0.178954,-0.533721,2.894919,-0.738804,0.578509,3.156009,-2.161960,0.310617,3.509706,-0.438308,1.333342,
-3.646700,-0.155830,0.998850,-4.472632,-1.135509,0.289328,-5.657392,-0.656802,-0.444811,-4.767025,-1.863012,0.932675,
-4.229273,-0.977819,-0.347836,-4.500193,0.196162,0.458801,-4.752950,1.473256,-0.188523,-3.878232,0.255742,1.257597,
3.169108,0.090214,0.939817,4.588699,-0.194903,0.985338,5.107657,-1.305571,0.193548,5.115313,0.659427,0.820406,
3.209823,-0.407354,-0.788950,4.220711,-0.217065,0.231282,5.364309,-1.127952,0.192748,4.540741,0.749562,0.187617,
2.844511,0.431618,0.736021,4.064434,0.005438,0.076916,4.953809,1.072613,-0.379595,4.568003,-0.625694,0.697408,
-3.790744,0.796889,-0.188877,-3.579240,-0.546054,0.316530,-4.379720,-1.580877,-0.338760,-2.593482,-0.774439,0.217643,
-3.045001,-0.180157,0.096677,-3.542036,0.856975,-0.786054,-4.487258,1.826731,-0.224628,-3.960654,0.404562,-1.596021,
4.123232,-0.887610,0.941306,4.648498,-0.032827,-0.105243,4.905996,1.371065,0.171599,4.189165,-0.199799,-0.993835,
-3.596867,-0.844455,-0.340038,-3.201932,0.549471,-0.376685,-4.293427,1.520810,-0.437988,-2.594905,0.754807,0.414042,
-3.867641,0.926648,-0.832343,-4.180397,-0.493629,-0.800171,-5.131977,-0.928410,0.228268,-4.513871,-0.799441,-1.710495,
-3.079844,-0.208698,0.073650,-3.622877,0.787830,-0.832646,-4.488253,1.818637,-0.249058,-4.138818,0.289618,-1.554650,
3.671831,-0.819882,-0.721574,5.012492,-0.892077,-0.170242,5.950605,0.174546,-0.518710,4.943287,-0.993058,0.841153,
-3.918958,1.080005,-0.884697,-4.504748,-0.237660,-0.996570,-5.277512,-0.784629,0.118154,-3.863536,-0.924373,-1.380229,
-3.788881,0.549240,-0.585680,-3.976935,-0.380318,0.528268,-5.314019,-0.977396,0.697846,-3.721123,0.081568,1.398098,
4.092198,-0.793307,0.958284,4.663826,0.062160,-0.067333,4.276617,1.473567,-0.069008,4.473651,-0.362616,-0.972447,
4.235398,-0.903433,-0.009947,4.595242,0.358083,0.614143,4.244344,1.600440,-0.073508,4.287847,0.381497,1.581971,
-3.473895,-0.068459,-1.377095,-4.640335,-0.176876,-0.519965,-4.921720,0.922064,0.401636,-4.608128,-1.070272,-0.036568,
-3.605050,0.444561,0.401471,-3.517694,-0.561256,-0.655438,-4.400991,-1.731991,-0.537782,-3.700795,-0.119639,-1.552012,
3.816781,0.522395,0.274822,3.515356,-0.769662,0.893564,4.033808,-1.974840,0.228925,3.842472,-0.771637,1.854050,
3.240217,1.297217,0.691515,4.488508,0.556840,0.698787,5.052986,0.147102,-0.585829,4.397203,-0.230801,1.334527,
4.092052,-0.925659,-0.642728,4.457326,0.459468,-0.842759,4.991051,1.238278,0.273816,3.760885,0.981290,-1.364838,
-3.233799,0.094950,0.395778,-3.919031,0.924474,-0.591189,-5.306163,1.326513,-0.302373,-3.364904,1.763596,-0.752820,
-3.231888,-0.245219,0.194002,-3.977625,0.317717,-0.914034,-5.067072,1.244935,-0.595197,-4.338313,-0.452026,-1.473605,
-3.681667,-0.220172,-1.008328,-5.012066,0.275593,-0.698764,-5.707432,-0.381568,0.407830,-5.598327,0.259194,-1.527942,
-3.709112,-0.568687,0.515067,-3.468146,0.653871,-0.227164,-4.006053,1.864693,0.393132,-2.464915,0.760411,-0.352933,
3.937579,0.840169,0.564176,4.323374,-0.230427,-0.343904,5.516690,-0.981660,0.061314,4.508477,0.182131,-1.257129,
3.834331,-1.179753,0.262866,3.667887,0.217438,0.620682,4.107406,1.235389,-0.336371,2.737622,0.397678,0.982016,
4.128167,1.003432,0.540820,4.736822,-0.040840,-0.264907,4.410967,-1.434011,0.039249,4.614391,0.150922,-1.254844,
-3.478025,-0.185155,1.206582,-4.346250,0.927696,0.867243,-5.084726,0.883762,-0.403368,-3.807750,1.790644,0.900053,
3.285313,0.838911,-0.636570,3.063552,-0.501999,-0.119893,4.270614,-1.327121,-0.021889,2.642528,-0.416240,0.802492,
3.766458,-0.148131,-0.948611,5.069487,-0.268903,-0.316942,5.523785,0.885182,0.458386,5.774980,-0.518314,-1.003614,
3.749681,-0.202359,-0.108470,5.010653,0.516044,-0.149430,6.231928,-0.270789,0.054653,5.081726,1.006213,-1.038408,
-4.025481,0.844202,-0.077624,-4.181537,-0.490321,0.483469,-5.388414,-1.202732,0.049082,-4.217833,-0.403086,1.498117,
3.554830,0.307290,-0.970412,4.556514,-0.722575,-0.756692,5.467470,-0.529888,0.374905,4.064100,-1.605898,-0.642115,
3.491616,-0.543069,-0.965455,4.182167,0.733374,-0.997488,4.703586,1.285047,0.261477,3.577127,1.427546,-1.430753,
3.912714,-0.819352,-0.023512,3.492937,0.413881,0.618835,3.629279,1.664303,-0.131538,2.576484,0.313704,1.041841,
4.024477,-0.685648,-0.160672,4.094916,0.652923,-0.718206,3.628222,1.776551,0.095103,3.653741,0.684664,-1.632856,
3.211565,0.233554,-0.592132,4.240737,0.187074,0.428329,5.400491,-0.675464,0.184978,4.552121,1.140021,0.602840,
3.901073,-0.660097,0.471622,4.161394,0.452078,-0.424334,3.553352,1.749511,-0.127751,3.963517,0.192090,-1.386311,
3.982397,0.631408,-0.358392,3.944399,-0.584373,0.439279,5.129381,-1.448613,0.394889,3.771821,-0.302516,1.402253,
3.828247,0.818348,0.094547,3.618211,-0.495358,-0.477906,4.566612,-1.528159,-0.063879,2.664243,-0.799756,-0.299551,
-3.681870,0.143695,-0.963082,-5.040440,-0.240287,-0.619267,-5.722019,0.507147,0.443903,-5.118381,-1.243749,-0.481336,
3.864202,-0.368271,0.813044,4.061060,0.802989,-0.021516,3.004811,1.815154,-0.046046,4.323074,0.512468,-0.958805,
-3.365110,-0.566479,-1.004054,-3.331888,0.804405,-0.522132,-4.534902,1.310986,0.147189,-3.084586,1.431691,-1.282778,
3.837402,-0.747891,0.896446,4.332991,0.254249,-0.028990,3.567264,1.492888,-0.175382,4.523169,-0.177090,-0.928597,
3.559226,0.641218,0.999998,3.371196,-0.785040,0.800652,4.253529,-1.426250,-0.177632,2.402072,-0.956478,0.548590,
-3.251346,0.365680,0.457217,-4.486199,1.034631,0.089016,-5.687099,0.225833,-0.158681,-4.312237,1.623504,-0.721968,
-3.945485,-0.427384,0.492217,-4.152541,0.857236,-0.155835,-3.111718,1.876926,-0.011217,-4.406436,0.734799,-1.131767,
-4.017347,-0.995187,-0.686612,-4.098743,0.448363,-0.854507,-4.706056,1.212276,0.244752,-4.597874,0.661459,-1.715193,
3.442854,-0.975148,0.440110,4.774472,-0.551632,0.030782,5.012227,0.891264,-0.105599,5.458016,-0.929984,0.683040,
3.846010,-0.709658,-0.119083,3.538826,0.611617,-0.636859,3.297599,1.662818,0.357196,2.741293,0.543764,-1.263344,
-3.095871,0.556136,0.208587,-4.354126,1.085442,-0.285960,-5.604812,0.409804,0.084493,-4.305455,1.155809,-1.299585,
3.428471,-0.762615,0.930362,3.652423,0.604913,0.492831,4.907055,0.889579,-0.211074,3.558408,1.240969,1.279909,
-3.470465,-0.202777,0.572391,-4.304445,0.551746,-0.344053,-5.459877,1.203233,0.271694,-3.732482,1.262784,-0.795694,
-3.877027,0.789240,-0.506445,-4.234081,-0.445212,0.176045,-5.648862,-0.823612,0.114077,-3.680155,-1.217451,-0.189105,
3.812538,-0.728641,0.042811,3.857869,0.698444,0.361777,5.177677,1.355051,0.357164,3.427787,0.853155,1.270908,
3.259118,0.435414,-0.188257,4.497708,0.780855,0.492561,5.728709,0.165904,-0.019422,4.613786,1.791350,0.493631,
3.518793,-0.314046,1.137803,4.858524,-0.285653,0.570418,5.181818,0.837627,-0.319971,5.541157,-0.306993,1.324969,
-4.027110,-1.045512,0.309156,-4.217097,0.351585,0.702869,-4.277737,1.352417,-0.371998,-5.045279,0.443742,1.284464,
-3.755863,0.827430,-0.649935,-3.615756,-0.616452,-0.713474,-4.296152,-1.384064,0.332341,-2.627454,-0.851459,-0.720491,
2.954423,0.134037,0.679593,4.157639,-0.203782,-0.055412,5.230681,0.793651,-0.098676,4.517410,-1.079568,0.317530,
-3.533678,-0.907200,-0.385114,-4.644996,-0.061125,0.019022,-4.445515,1.388665,-0.086060,-4.912505,-0.290059,0.973038,
3.752407,-0.275531,-0.031088,4.967934,0.144816,-0.704508,6.226296,-0.448146,-0.238602,4.870967,-0.034104,-1.701600,
-4.114676,-0.865350,0.222252,-4.055871,0.505902,0.695589,-3.916165,1.573903,-0.292535,-3.351713,0.577897,1.424094,
3.934530,-0.659041,-0.446339,4.050895,0.728483,-0.021315,5.383694,1.321654,-0.194573,3.389551,1.290831,-0.551018,
3.363068,-0.114635,-0.944255,4.803734,0.054830,-0.986201,5.522895,0.883737,-0.018657,5.274122,-0.831599,-1.136237,
-3.758284,-0.155261,-0.160913,-3.203368,0.910932,0.654128,-2.559701,2.015360,-0.063803,-2.550294,0.509831,1.321815,
3.673915,0.857044,0.444803,4.046265,-0.232348,-0.440253,4.692953,-1.376265,0.212183,4.681567,0.130393,-1.149100,
-3.187235,-0.552706,-0.366925,-4.349207,0.271879,-0.035047,-5.672214,-0.376786,-0.064179,-4.377766,1.078956,-0.653192,
-3.774543,0.817012,-0.617008,-3.607502,-0.621465,-0.715111,-4.244465,-1.418644,0.337948,-2.614066,-0.831988,-0.745733,
3.144562,-0.130073,1.011212,4.547411,-0.375129,1.290833,5.441672,-0.998416,0.314802,4.980620,0.433939,1.723901,
-3.689263,-0.494869,0.393909,-3.754896,0.684748,-0.450897,-4.130728,1.925195,0.236234,-4.433762,0.513613,-1.190926,
3.574372,0.660545,0.974838,3.374861,-0.768036,0.810824,4.234518,-1.428696,-0.176780,2.400279,-0.934403,0.576881,
-3.849873,0.701215,-0.177130,-3.840089,-0.732815,0.048422,-5.134465,-1.394093,0.248497,-3.363121,-1.160258,-0.743042,
3.845539,-0.713163,1.234147,4.061861,0.679363,0.870379,4.913176,0.937127,-0.299943,4.442970,1.182321,1.668608,
-3.469718,-0.408737,-0.477954,-2.793034,0.800505,-0.041063,-3.685702,1.924229,0.250969,-2.258395,0.582126,0.796310,
-3.643553,-0.499168,-0.192408,-3.105782,0.850382,-0.121337,-4.027174,1.886716,0.356218,-2.750963,1.122783,-1.037335,
-3.761833,-0.560945,0.474265,-3.531240,0.613165,-0.341685,-4.249679,1.820274,0.062796,-2.533178,0.798892,-0.403748,
3.645663,-1.163029,-0.053462,5.002261,-0.903616,0.380746,5.845624,0.019603,-0.374595,5.033190,-0.712591,1.378298,
3.486374,0.032905,0.564919,4.704659,-0.063882,-0.217618,5.847625,0.664318,0.334224,4.958407,-1.046670,-0.299963,
3.423453,-0.382132,-0.364855,4.045414,0.778505,0.244304,5.275071,1.229292,-0.406947,3.376266,1.545997,0.240687,
3.094745,-0.513567,0.375211,4.308126,-1.152590,-0.099795,5.586951,-0.447185,0.044846,4.185230,-1.415978,-1.074762,
3.671536,-0.391581,-0.425280,3.436228,0.652259,0.558711,4.068047,1.951304,0.303584,2.433661,0.782578,0.662599,
-3.323354,0.151946,0.591487,-4.188618,-1.010346,0.723420,-5.583328,-0.901476,0.285563,-3.735114,-1.795687,0.262963,
3.928788,-0.382514,0.787324,4.120349,0.350921,-0.454031,5.337584,1.162251,-0.568245,4.101250,-0.331992,-1.208890,
3.406682,0.569847,-0.095859,4.433879,0.088178,-1.006683,5.755870,-0.240082,-0.465218,4.056074,-0.704586,-1.519646,
2.936144,0.478347,0.808086,3.790066,-0.274574,-0.097463,4.660246,-1.262706,0.551416,3.180234,-0.767490,-0.746978,
3.613729,0.838948,0.343066,3.952612,-0.300090,-0.490470,4.377273,-1.511132,0.215621,4.673662,-0.036910,-1.160859,
3.443284,-0.466713,-0.274215,4.048111,0.702678,0.332621,5.458228,0.927886,0.018448,3.511725,1.534701,0.091151,
-4.049842,0.975700,-0.844187,-4.997353,0.108094,-0.169115,-4.595662,-1.243251,0.219286,-5.376526,0.590658,0.641599,
-3.491398,-0.228774,0.582062,-4.308694,0.404162,-0.433852,-5.666619,0.764020,-0.029187,-3.833949,1.229403,-0.796820,
-2.996552,-0.406089,0.943581,-3.890465,0.080375,-0.094595,-4.878061,1.075383,0.331193,-3.326518,0.478183,-0.844605,
-3.140717,0.730391,-0.526500,-3.875762,-0.261022,0.243663,-4.918509,-0.974467,-0.503652,-3.199077,-0.945554,0.575683,
3.925922,-0.345537,-0.168604,3.111191,0.791706,0.220752,3.808177,2.078117,0.206017,2.736205,0.631350,1.152932,
3.891556,-0.393316,-0.248796,3.159629,0.777156,0.194415,3.922028,2.025112,0.185324,2.796378,0.613468,1.130418,
3.927238,-0.643898,1.028398,3.316177,0.674693,0.962343,3.693429,1.512375,-0.183163,3.520218,1.186757,1.817347,
-3.649085,-0.586920,1.059954,-3.315016,0.818362,0.920507,-4.263548,1.687367,0.229189,-2.380225,0.924188,0.537118,
3.745323,0.645561,0.154564,3.535373,-0.581137,-0.596733,4.404646,-1.714365,-0.261123,2.564430,-0.863587,-0.494531,
-3.946241,-0.603598,0.415972,-4.183540,0.363180,-0.642955,-5.276613,1.325457,-0.440922,-4.353545,-0.138159,-1.512676,
-3.195220,0.783977,-0.594595,-3.957139,-0.031031,0.337551,-5.108420,-0.737591,-0.229890,-3.326870,-0.713908,0.756225,
-3.440211,-0.422174,-0.548934,-2.815109,0.788819,-0.053105,-3.741923,1.883587,0.239629,-2.292666,0.561434,0.789470,
3.572437,-0.779671,-0.768571,4.134297,0.549698,-0.958787,4.878389,1.130811,0.172347,4.754950,0.508375,-1.761375,
3.512728,-0.874809,-0.957897,4.457880,0.217111,-1.105949,5.303771,0.565569,0.037570,3.989390,1.050565,-1.449654,
3.684976,-0.842606,1.057105,4.580134,0.113223,0.430587,4.090160,1.245354,-0.353573,5.357600,-0.351581,-0.026868,
3.348414,-0.872119,-1.127042,4.385947,-1.160938,-0.154298,5.226291,-0.068748,0.353636,4.006359,-1.689163,0.626339,
-3.057662,-0.330573,-0.747660,-3.945874,0.819177,-0.798628,-5.112441,0.857662,0.083333,-3.420253,1.686604,-0.747117,
-3.951223,0.712773,-0.210297,-4.048709,-0.671279,0.228932,-5.400949,-1.236612,0.261911,-3.469052,-1.264513,-0.361580,
3.767946,0.201761,0.848066,3.937572,-0.457682,-0.433720,5.306822,-0.770654,-0.857397,3.388322,-1.314556,-0.409512,
3.850436,0.688153,0.689249,4.242277,-0.539660,0.013476,5.604319,-1.003029,0.309902,3.598077,-1.280930,0.277810,
3.665498,0.461394,-0.387474,3.100613,-0.879244,-0.363069,4.067092,-1.965100,-0.153647,2.630371,-1.040959,-1.252147,
-3.195767,-0.633344,-0.509313,-4.249312,0.300559,-0.869919,-5.319980,0.575349,0.088087,-3.864259,1.160161,-1.249051,
4.215652,-0.888893,-0.395656,4.916292,0.227391,0.211985,4.301076,1.553684,0.221648,5.190018,-0.022234,1.158877,
3.268075,0.288403,-0.557268,4.462456,1.028999,-0.195076,5.663411,0.288506,0.208370,4.229145,1.700971,0.532249,
-3.479837,-0.107298,0.483547,-4.687686,0.029357,-0.307482,-5.731252,-0.963554,-0.055200,-5.076347,0.963230,-0.184090,
4.121507,-0.896257,0.387884,4.126497,0.470754,0.875022,3.779414,1.567379,-0.035755,3.578988,0.548513,1.727391,
-3.850007,-0.633353,0.123301,-3.479081,0.666549,0.650586,-3.164378,1.706032,-0.335561,-2.694970,0.554305,1.287442,
3.745828,-0.404288,0.875432,5.056842,0.219053,0.942065,6.030734,-0.086943,-0.111303,4.920572,1.224734,1.014390,
-3.937520,0.814302,-0.117771,-3.404394,-0.525157,0.029313,-4.284820,-1.611658,-0.400165,-3.104463,-0.685833,0.989108,
3.842921,0.949337,-0.436981,3.545536,-0.366324,0.086492,4.686488,-1.273773,0.152883,3.140594,-0.253335,1.012637,
3.839645,-0.575879,-0.689767,4.437626,0.669897,-0.244005,3.615527,1.785838,0.219331,5.173681,0.481757,0.431208,
-3.755562,-0.554528,-0.815357,-3.351800,0.564972,0.008013,-4.330213,1.643903,0.100316,-3.140088,0.211753,0.938068,
2.637289,-0.141877,-0.037874,4.003421,0.343478,0.150298,4.261466,1.730052,-0.256256,4.271049,0.230126,1.128145,
2.711468,-0.160599,1.192985,2.563993,0.941208,0.249135,3.798536,1.587585,-0.224821,1.968695,1.653775,0.666223,
-4.063583,-1.008403,0.331543,-4.239759,0.379399,0.722764,-4.263148,1.389652,-0.336851,-3.529711,0.604834,1.415775,
